uid,name,vendor_name,address,latitude,longitude,city,country,open,close,logo_url,staff,payment_modes,contact_numbers,station_type,postal_code,zone,0,available,capacity,cost_per_unit,power_type,total,type,vehicle_type
REVBOLT_00021473,REVOS,REVOS,INDIAN TYRE HOUSE,28.52410321,77.19020527,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919810239097""]",charging,110030,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021481,REVOS,REVOS,INDIAN TYRE HOUSE GATE NO 1 328 LADO SARAI NEW DELHI 110030,28.52392263,77.19031189,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919810239097""]",charging,110030,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_002839,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""7207925176""]",charging,110066,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_001319,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00011287,REVOS,REVOS,jhenda colony fatehpur beri,28.45340353,77.18618196,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919268788016""]",charging,110074,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_003517,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_000807,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_001342,REVOS,REVOS,"Dwaraka, Delhi",28.596298,77.03701,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110075,south-west-delhi,,1,3.3 kW,₹20 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_001343,REVOS,REVOS,"Dwaraka, Delhi",28.596298,77.03701,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110075,south-west-delhi,,1,3.3 kW,₹20 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021676,REVOS,REVOS,c7139 yamuna vihar,28.69817225,77.27701765,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919873421422""]",charging,110053,east-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_001344,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_003435,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177961111""]",charging,110066,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_003434,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016482,REVOS,REVOS,C1 Paradise Tower 1 Paryavaran Complex,28.51471573,77.20316201,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919540865078""]",charging,110030,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_003433,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_001156,REVOS,REVOS,"Dwaraka, Delhi",28.596298,77.03701,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110075,south-west-delhi,,1,3.3 kW,₹20 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_003432,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00013019,REVOS,REVOS,c 147 sector 1 dwarka new delhi 110075,28.59728598,77.07489341,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918920995160""]",charging,110045,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_003431,REVOS,REVOS,"Dwaraka, Delhi",28.596298,77.03701,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110075,south-west-delhi,,1,3.3 kW,₹20 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_002921,REVOS,REVOS,"Dwaraka, Delhi",28.596298,77.03701,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110075,south-west-delhi,,1,3.3 kW,₹20 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_003006,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_002925,REVOS,REVOS,"Lajpat Nagar, Delhi",28.571535,77.244758,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110024,south-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_002924,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_002923,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110066,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_002837,REVOS,REVOS,Delhi,28.571502,77.282928,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919177601111""]",charging,110025,south-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00017693,REVOS,REVOS,280 geeta colony near Geeta bhawan,28.65106852,77.27656804,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919711542989""]",charging,110031,east-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016481,REVOS,REVOS,C-1 paryavaran complex,28.51470189,77.20307384,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919540865078""]",charging,110030,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00006923,REVOS,REVOS,"D-35 , Freedom Fighters Enclave , Neb Sarai , New Delhi - 110068",28.50878899,77.19839908,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918882670582""]",charging,110030,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00010891,REVOS,REVOS,"WZ-36A, Gurjar Gali, Possangi pur village, Janakpuri, New Delhi-110058",28.62334341,77.08461341,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+917503704108""]",charging,110058,west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00017689,REVOS,REVOS,43A Rashid market Bhagat Singh road,28.64892773,77.28151336,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919212771024""]",charging,110051,east-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00017722,REVOS,REVOS,43A Rashid market Bhagat Singh road,28.64878032,77.28157271,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919212771024""]",charging,110051,east-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016278,REVOS,REVOS,Radhu place,28.63929156,77.28382677,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919013226987""]",charging,110092,east-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00007485,REVOS,REVOS,104 b Sanik enclave sec 2 Mohan garden,28.55353815,76.95284486,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919868570910""]",charging,110043,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00017736,REVOS,REVOS,Radhu place,28.63953903,77.2841426,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919013246987""]",charging,110092,east-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00017975,REVOS,REVOS,S557 school block shakarpur ,28.62854388,77.27794636,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919968032966""]",charging,110092,east-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00017994,REVOS,REVOS,S 557 school block shakarpur ,28.62856154,77.27796849,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919968032966""]",charging,110092,east-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021346,REVOS,REVOS,d1chattarpur enklave,28.50119189,77.18369689,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919910989924""]",charging,110030,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021479,REVOS,REVOS,d1chattarpur enklave ,28.50121606,77.18377534,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919910989924""]",charging,110030,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021451,REVOS,REVOS,d1chattarpur enklave ,28.50106137,77.18359832,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919910989924""]",charging,110030,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021361,REVOS,REVOS,d1chattarpur enklave ,28.50108052,77.18359664,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919910989924""]",charging,110030,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00011618,REVOS,REVOS,plot no 24 gali no 3 friends colony near mansarovar park metro station,28.67405104,77.30363421,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919467321999""]",charging,110095,east-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00007674,REVOS,REVOS,A111 Gali no 1 khera garhi colony ,28.76993148,77.11821277,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919971383533""]",charging,110082,north-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021672,REVOS,REVOS,Corner market Shop no 17,28.53957719,77.21367661,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919999550308""]",charging,110017,south-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021431,REVOS,REVOS,SHOP NO.1 A D Market Near Mata Kalyani Shalimar Bagh,28.71966518,77.16107614,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919811300560""]",charging,110088,north-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016470,REVOS,REVOS,C561 Taj pur pahari,28.49841632,77.30468161,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919818545643""]",charging,110044,south-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00010489,REVOS,REVOS,"B1 ,35 Sharma colony budh vihar phase 2",28.72184098,77.09070738,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919810920156""]",charging,110041,west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_003845,REVOS,REVOS,Tahirpur Red light near ram mandir DehiL 95,28.68825443,77.31973886,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919718752148""]",charging,110093,east-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00008315,REVOS,REVOS,plot no NM64 pkt N sec 3 dsiidc Bawana delhi,28.78353856,77.05916058,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919811031088""]",charging,110039,north-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00012993,REVOS,REVOS,1c vikas kunj ext mohan garden Uttam Nagar,28.64276285,77.03457177,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919818375549""]",charging,110059,west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016487,REVOS,REVOS,chamwood village faridabad,28.49610476,77.28793323,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+917678186663""]",charging,110044,south-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016109,REVOS,REVOS,13485 yusuf sarai mkt new delhi 110016,28.56038969,77.20661636,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919716876600""]",charging,110016,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021490,REVOS,REVOS,A104 group Wazirpur Industrial Area Delhi ,28.70092785,77.16764387,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919811135600""]",charging,110052,north-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00020902,REVOS,REVOS,13485 yusuf sarai market,28.55984019,77.20657613,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919716876600""]",charging,110016,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016034,REVOS,REVOS,"619/10 , Main Road Chhattarpur",28.49741833,77.18487069,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919599044111""]",charging,110074,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016137,REVOS,REVOS,"619/10 , main road chhattarpur",28.49708744,77.18489986,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919599044111""]",charging,110074,south-west-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021659,REVOS,REVOS,"B-868,k Sangam vihar New Delhi 110080",28.5052025,77.23803174,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919871081422""]",charging,110080,south-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021500,REVOS,REVOS,49A Savitri Nagar New Delhi 110017,28.5403206,77.2180694,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919254952247""]",charging,110017,south-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021501,REVOS,REVOS,49A Savitri Nagar New Delhi 110017,28.54042487,77.21811399,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919354952247""]",charging,110017,south-delhi,,1,3.3 kW,₹0 per unit,AC,1,5A/15A Socket,"['2W', '3W']"
